,Team,Season Year,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15
15191,CLE,2018,LeBron James,Kevin Love,Jae Crowder,Dwyane Wade,José Calderón,Iman Shumpert,Tristan Thompson,Jeff Green,J.R. Smith,Kyle Korver,Channing Frye,Cedi Osman,Ante Žižić,,
15192,SAC,2018,Willie Cauley-Stein,George Hill,Buddy Hield,Zach Randolph,Justin Jackson,De'Aaron Fox,Skal Labissière,Frank Mason III,Garrett Temple,Kosta Koufos,Malachi Richardson,JaKarr Sampson,Vince Carter,,
15193,DEN,2018,Nikola Jokić,Gary Harris,Wilson Chandler,Paul Millsap,Jamal Murray,Will Barton,Emmanuel Mudiay,Kenneth Faried,Mason Plumlee,Juancho Hernangómez,Trey Lyles,Malik Beasley,,,
15194,DAL,2018,Yogi Ferrell,Harrison Barnes,Wesley Matthews,Dirk Nowitzki,Dorian Finney-Smith,Gian Clavell,J.J. Barea,Dwight Powell,Nerlens Noel,Maxi Kleber,Jeff Withey,,,,
15195,HOU,2018,James Harden,Trevor Ariza,Eric Gordon,Ryan Anderson,Clint Capela,P.J. Tucker,Luc Mbah a Moute,Demetrius Jackson,Tarik Black,Nenê,Zhou Qi,Bobby Brown,Troy Williams,,
15196,PHO,2018,Devin Booker,Josh Jackson,Tyson Chandler,Eric Bledsoe,T.J. Warren,Alex Len,Mike James,Dragan Bender,Marquese Chriss,Troy Daniels,Tyler Ulis,Derrick Jones Jr.,Alec Peters,,
15197,LAC,2018,Danilo Gallinari,DeAndre Jordan,Blake Griffin,Patrick Beverley,Miloš Teodosić,Austin Rivers,Lou Williams,Wesley Johnson,Sam Dekker,Willie Reed,Montrezl Harrell,Sindarius Thornwell,Brice Johnson,,
15198,GSW,2018,Kevin Durant,Klay Thompson,Draymond Green,Stephen Curry,Zaza Pachulia,Andre Iguodala,Shaun Livingston,Patrick McCaw,David West,Nick Young,JaVale McGee,Jordan Bell,,,
15199,MEM,2018,Marc Gasol,Mike Conley,Jarell Martin,James Ennis III,Andrew Harrison,Dillon Brooks,Tyreke Evans,Mario Chalmers,Chandler Parsons,Brandan Wright,,,,,
15200,IND,2018,Victor Oladipo,Darren Collison,Thaddeus Young,Domantas Sabonis,Bojan Bogdanović,Cory Joseph,Lance Stephenson,T.J. Leaf,Al Jefferson,Damien Wilkins,,,,,
15201,MIA,2018,Josh Richardson,Dion Waiters,Goran Dragić,James Johnson,Jordan Mickey,Kelly Olynyk,Tyler Johnson,Justise Winslow,Wayne Ellington,,,,,,
15202,POR,2018,Maurice Harkless,CJ McCollum,Damian Lillard,Jusuf Nurkić,Al-Farouq Aminu,Evan Turner,Pat Connaughton,Ed Davis,Shabazz Napier,,,,,,
15203,MIL,2018,Giannis Antetokounmpo,Tony Snell,Malcolm Brogdon,Khris Middleton,Thon Maker,John Henson,DeAndre Liggins,Mirza Teletović,Matthew Dellavedova,Greg Monroe,Jason Terry,,,,
15204,DET,2018,Tobias Harris,Andre Drummond,Stanley Johnson,Reggie Jackson,Avery Bradley,Ish Smith,Anthony Tolliver,Jon Leuer,Luke Kennard,Boban Marjanović,Henry Ellenson,,,,
15205,NYK,2018,Kristaps Porziņģis,Tim Hardaway Jr.,Ramon Sessions,Courtney Lee,Enes Freedom,Doug McDermott,Kyle O'Quinn,Michael Beasley,Ron Baker,,,,,,
15206,PHI,2018,Ben Simmons,Jerryd Bayless,J.J. Redick,Robert Covington,Amir Johnson,Markelle Fultz,Dario Šarić,Jahlil Okafor,T.J. McConnell,Justin Anderson,Timothé Luwawu-Cabarrot,Nik Stauskas,,,
15207,TOR,2018,Kyle Lowry,DeMar DeRozan,Serge Ibaka,Norman Powell,Jonas Valančiūnas,Delon Wright,Fred VanVleet,C.J. Miles,Jakob Poeltl,Lucas Nogueira,OG Anunoby,Pascal Siakam,Bruno Caboclo,,
15208,OKC,2018,Paul George,Carmelo Anthony,Russell Westbrook,Steven Adams,Andre Roberson,Álex Abrines,Raymond Felton,Jerami Grant,Patrick Patterson,Terrance Ferguson,Josh Huestis,,,,
15209,UTA,2018,Ricky Rubio,Rudy Gobert,Joe Ingles,Derrick Favors,Donovan Mitchell,Thabo Sefolosha,Joe Johnson,Alec Burks,Ekpe Udoh,Raul Neto,,,,,
15210,ATL,2018,Kent Bazemore,Dennis Schröder,Taurean Prince,Ersan İlyasova,Dewayne Dedmon,Marco Belinelli,Mike Muscala,Malcolm Delaney,John Collins,Luke Babbitt,Josh Magette,Isaiah Taylor,Tyler Dorsey,,
15211,BRK,2018,Caris LeVert,D'Angelo Russell,DeMarre Carroll,Rondae Hollis-Jefferson,Timofey Mozgov,Trevor Booker,Allen Crabbe,Spencer Dinwiddie,Joe Harris,Jarrett Allen,Quincy Acy,,,,
15212,NOP,2018,Anthony Davis,Jrue Holiday,DeMarcus Cousins,E'Twaun Moore,Dante Cunningham,Jameer Nelson,Ian Clark,Darius Miller,Tony Allen,,,,,,
15213,LAL,2018,Lonzo Ball,Kentavious Caldwell-Pope,Brandon Ingram,Brook Lopez,Larry Nance Jr.,Kyle Kuzma,Jordan Clarkson,Julius Randle,Josh Hart,Andrew Bogut,Corey Brewer,Tyler Ennis,,,
15214,MIN,2018,Andrew Wiggins,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Jamal Crawford,Gorgui Dieng,Nemanja Bjelica,Tyus Jones,Shabazz Muhammad,,,,,
15215,OKC,2018,Paul George,Carmelo Anthony,Russell Westbrook,Steven Adams,Andre Roberson,Jerami Grant,Raymond Felton,Álex Abrines,Josh Huestis,Patrick Patterson,,,,,
15216,GSW,2018,Kevin Durant,Stephen Curry,Draymond Green,Klay Thompson,Zaza Pachulia,Andre Iguodala,Nick Young,Shaun Livingston,David West,JaVale McGee,Jordan Bell,Patrick McCaw,Omri Casspi,,
15217,DAL,2018,Yogi Ferrell,Wesley Matthews,Harrison Barnes,Dennis Smith Jr.,Dirk Nowitzki,J.J. Barea,Dwight Powell,Nerlens Noel,Dorian Finney-Smith,Maxi Kleber,Gian Clavell,Jeff Withey,,,
15218,WAS,2018,Kelly Oubre Jr.,Bradley Beal,John Wall,Otto Porter Jr.,Marcin Gortat,Ian Mahinmi,Mike Scott,Jodie Meeks,Tim Frazier,Tomáš Satoranský,,,,,
15219,DEN,2018,Nikola Jokić,Gary Harris,Wilson Chandler,Paul Millsap,Jamal Murray,Will Barton,Emmanuel Mudiay,Mason Plumlee,Kenneth Faried,Malik Beasley,,,,,
15220,PHI,2018,Robert Covington,J.J. Redick,Ben Simmons,Jerryd Bayless,Joel Embiid,Dario Šarić,Amir Johnson,Markelle Fultz,T.J. McConnell,Timothé Luwawu-Cabarrot,,,,,
15221,DET,2018,Andre Drummond,Avery Bradley,Tobias Harris,Reggie Jackson,Stanley Johnson,Anthony Tolliver,Ish Smith,Luke Kennard,Jon Leuer,Langston Galloway,,,,,
15222,MEM,2018,Marc Gasol,James Ennis III,Mike Conley,Jarell Martin,Andrew Harrison,Mario Chalmers,Tyreke Evans,Dillon Brooks,Chandler Parsons,Brandan Wright,,,,,
15223,HOU,2018,Trevor Ariza,James Harden,Eric Gordon,Ryan Anderson,Clint Capela,P.J. Tucker,Luc Mbah a Moute,Nenê,Demetrius Jackson,,,,,,
15224,ATL,2018,Taurean Prince,Malcolm Delaney,Kent Bazemore,Dewayne Dedmon,Mike Muscala,Marco Belinelli,Luke Babbitt,John Collins,Isaiah Taylor,Tyler Dorsey,,,,,
15225,MIA,2018,Josh Richardson,Goran Dragić,James Johnson,Dion Waiters,Jordan Mickey,Kelly Olynyk,Tyler Johnson,Justise Winslow,Wayne Ellington,,,,,,
15226,CHO,2018,Kemba Walker,Dwight Howard,Jeremy Lamb,Marvin Williams,Dwayne Bacon,Frank Kaminsky,Treveon Graham,Malik Monk,Johnny O'Bryant,,,,,,
15227,MIL,2018,Giannis Antetokounmpo,Tony Snell,Khris Middleton,Matthew Dellavedova,Thon Maker,Mirza Teletović,DeAndre Liggins,Greg Monroe,John Henson,Gary Payton II,,,,,
15228,SAC,2018,Willie Cauley-Stein,George Hill,Justin Jackson,Buddy Hield,Zach Randolph,De'Aaron Fox,Skal Labissière,Bogdan Bogdanović,Garrett Temple,Kosta Koufos,Vince Carter,,,,
15229,PHO,2018,Tyson Chandler,Marquese Chriss,Devin Booker,Mike James,T.J. Warren,Josh Jackson,Tyler Ulis,Troy Daniels,Alex Len,Dragan Bender,Jared Dudley,,,,
15230,TOR,2018,DeMar DeRozan,Kyle Lowry,Serge Ibaka,Norman Powell,Lucas Nogueira,Jakob Poeltl,Delon Wright,C.J. Miles,OG Anunoby,Fred VanVleet,,,,,
15231,SAS,2018,LaMarcus Aldridge,Danny Green,Kyle Anderson,Dejounte Murray,Pau Gasol,Rudy Gay,Manu Ginóbili,Patty Mills,Joffrey Lauvergne,Brandon Paul,Bryn Forbes,,,,
15232,NYK,2018,Courtney Lee,Kristaps Porziņģis,Enes Freedom,Tim Hardaway Jr.,Ramon Sessions,Jarrett Jack,Doug McDermott,Michael Beasley,Willy Hernangómez,Lance Thomas,Ron Baker,Kyle O'Quinn,Damyean Dotson,,
15233,BOS,2018,Jaylen Brown,Jayson Tatum,Kyrie Irving,Al Horford,Aron Baynes,Terry Rozier,Daniel Theis,Shane Larkin,Semi Ojeleye,Abdel Nader,Jabari Bird,Guerschon Yabusele,,,
15234,CHI,2018,Justin Holiday,Paul Zipser,Jerian Grant,Lauri Markkanen,Robin Lopez,Denzel Valentine,Cristiano Felício,Kay Felder,David Nwaba,Quincy Pondexter,,,,,
15235,CLE,2018,LeBron James,J.R. Smith,Jae Crowder,Kevin Love,Tristan Thompson,Jeff Green,Kyle Korver,Dwyane Wade,Iman Shumpert,Channing Frye,,,,,
15236,UTA,2018,Rudy Gobert,Ricky Rubio,Donovan Mitchell,Derrick Favors,Joe Ingles,Thabo Sefolosha,Joe Johnson,Raul Neto,Ekpe Udoh,Alec Burks,Royce O'Neale,Jonas Jerebko,,,
15237,LAC,2018,Patrick Beverley,Danilo Gallinari,DeAndre Jordan,Blake Griffin,Austin Rivers,Lou Williams,Wesley Johnson,Willie Reed,Sindarius Thornwell,,,,,,
15238,IND,2018,Darren Collison,Thaddeus Young,Bojan Bogdanović,Victor Oladipo,Domantas Sabonis,Cory Joseph,T.J. Leaf,Al Jefferson,Lance Stephenson,Joe Young,Ike Anigbogu,Damien Wilkins,Alex Poythress,,
15239,MIN,2018,Shabazz Muhammad,Andrew Wiggins,Karl-Anthony Towns,Jeff Teague,Taj Gibson,Jamal Crawford,Nemanja Bjelica,Tyus Jones,Gorgui Dieng,Aaron Brooks,Cole Aldrich,Marcus Georges-Hunt,,,
15240,BRK,2018,D'Angelo Russell,Caris LeVert,DeMarre Carroll,Rondae Hollis-Jefferson,Timofey Mozgov,Allen Crabbe,Trevor Booker,Spencer Dinwiddie,Joe Harris,Jarrett Allen,Quincy Acy,,,,
15241,ORL,2018,Aaron Gordon,Evan Fournier,Nikola Vučević,D.J. Augustin,Terrence Ross,Jonathon Simmons,Shelvin Mack,Bismack Biyombo,Jonathan Isaac,Mario Hezonja,,,,,
15242,NOP,2018,DeMarcus Cousins,Jrue Holiday,Dante Cunningham,E'Twaun Moore,Anthony Davis,Jameer Nelson,Ian Clark,Darius Miller,Tony Allen,Cheick Diallo,,,,,
15243,POR,2018,CJ McCollum,Damian Lillard,Al-Farouq Aminu,Maurice Harkless,Jusuf Nurkić,Evan Turner,Pat Connaughton,Ed Davis,Caleb Swanigan,Meyers Leonard,Shabazz Napier,,,,
15244,CLE,2018,LeBron James,Kevin Love,J.R. Smith,Tristan Thompson,Jae Crowder,Kyle Korver,Jeff Green,Iman Shumpert,José Calderón,Channing Frye,,,,,
15245,BRK,2018,Rondae Hollis-Jefferson,DeMarre Carroll,Spencer Dinwiddie,Caris LeVert,Timofey Mozgov,Allen Crabbe,Trevor Booker,Joe Harris,Jarrett Allen,Quincy Acy,Sean Kilpatrick,,,,
15246,DEN,2018,Jamal Murray,Wilson Chandler,Gary Harris,Nikola Jokić,Paul Millsap,Will Barton,Mason Plumlee,Malik Beasley,Emmanuel Mudiay,Trey Lyles,Kenneth Faried,,,,
15247,CHO,2018,Kemba Walker,Jeremy Lamb,Dwight Howard,Marvin Williams,Michael Kidd-Gilchrist,Frank Kaminsky,Dwayne Bacon,Malik Monk,Johnny O'Bryant,Treveon Graham,Mangok Mathiang,Marcus Paige,,,
15248,MEM,2018,Marc Gasol,Mike Conley,James Ennis III,Jarell Martin,Andrew Harrison,Dillon Brooks,Mario Chalmers,Tyreke Evans,Brandan Wright,,,,,,
15249,DAL,2018,Wesley Matthews,Harrison Barnes,Dennis Smith Jr.,Dirk Nowitzki,Nerlens Noel,Yogi Ferrell,Dwight Powell,J.J. Barea,Devin Harris,Dorian Finney-Smith,,,,,
15250,MIN,2018,Karl-Anthony Towns,Andrew Wiggins,Shabazz Muhammad,Jeff Teague,Taj Gibson,Jamal Crawford,Nemanja Bjelica,Tyus Jones,Gorgui Dieng,Cole Aldrich,Aaron Brooks,Marcus Georges-Hunt,,,
15251,DET,2018,Tobias Harris,Stanley Johnson,Avery Bradley,Andre Drummond,Reggie Jackson,Ish Smith,Henry Ellenson,Jon Leuer,Langston Galloway,Luke Kennard,Eric Moreland,,,,
15252,TOR,2018,Kyle Lowry,DeMar DeRozan,Serge Ibaka,Pascal Siakam,Norman Powell,Delon Wright,Jakob Poeltl,C.J. Miles,OG Anunoby,Fred VanVleet,,,,,
15253,GSW,2018,Klay Thompson,Kevin Durant,Stephen Curry,Draymond Green,Zaza Pachulia,Andre Iguodala,Shaun Livingston,David West,Jordan Bell,Patrick McCaw,,,,,
15254,WAS,2018,Bradley Beal,John Wall,Kelly Oubre Jr.,Marcin Gortat,Otto Porter Jr.,Mike Scott,Jodie Meeks,Tim Frazier,Ian Mahinmi,Jason Smith,,,,,
15255,LAL,2018,Kentavious Caldwell-Pope,Lonzo Ball,Brandon Ingram,Larry Nance Jr.,Brook Lopez,Kyle Kuzma,Julius Randle,Jordan Clarkson,Josh Hart,Corey Brewer,Andrew Bogut,,,,
15256,SAS,2018,LaMarcus Aldridge,Danny Green,Kyle Anderson,Dejounte Murray,Pau Gasol,Rudy Gay,Patty Mills,Manu Ginóbili,Brandon Paul,Bryn Forbes,,,,,
15257,MIA,2018,Dion Waiters,Goran Dragić,James Johnson,Josh Richardson,Bam Adebayo,Tyler Johnson,Justise Winslow,Kelly Olynyk,Wayne Ellington,,,,,,
15258,IND,2018,Darren Collison,Victor Oladipo,Thaddeus Young,Bojan Bogdanović,Domantas Sabonis,Cory Joseph,T.J. Leaf,Al Jefferson,Lance Stephenson,Joe Young,Ike Anigbogu,Alex Poythress,Damien Wilkins,,
15259,OKC,2018,Russell Westbrook,Carmelo Anthony,Steven Adams,Andre Roberson,Paul George,Josh Huestis,Jerami Grant,Raymond Felton,Patrick Patterson,Álex Abrines,Terrance Ferguson,,,,
15260,HOU,2018,James Harden,Eric Gordon,Luc Mbah a Moute,Ryan Anderson,Clint Capela,P.J. Tucker,Tarik Black,Demetrius Jackson,Isaiah Canaan,,,,,,
15261,PHI,2018,Robert Covington,J.J. Redick,Ben Simmons,Jerryd Bayless,Joel Embiid,T.J. McConnell,Justin Anderson,Dario Šarić,Amir Johnson,,,,,,
15262,UTA,2018,Rudy Gobert,Rodney Hood,Ricky Rubio,Derrick Favors,Joe Ingles,Thabo Sefolosha,Joe Johnson,Raul Neto,Donovan Mitchell,Ekpe Udoh,,,,,
15263,PHO,2018,Devin Booker,T.J. Warren,Marquese Chriss,Mike James,Tyson Chandler,Alex Len,Tyler Ulis,Dragan Bender,Josh Jackson,Troy Daniels,,,,,
15264,ATL,2018,Malcolm Delaney,Kent Bazemore,Mike Muscala,Taurean Prince,Dewayne Dedmon,Marco Belinelli,John Collins,Isaiah Taylor,Luke Babbitt,Josh Magette,,,,,
15265,CHI,2018,Justin Holiday,Robin Lopez,Jerian Grant,Denzel Valentine,Lauri Markkanen,David Nwaba,Quincy Pondexter,Kay Felder,Cristiano Felício,,,,,,
15266,DAL,2018,Harrison Barnes,Wesley Matthews,Dennis Smith Jr.,Dirk Nowitzki,Nerlens Noel,J.J. Barea,Yogi Ferrell,Dwight Powell,Maxi Kleber,Salah Mejri,Gian Clavell,,,,
15267,MEM,2018,Marc Gasol,Jarell Martin,Mike Conley,James Ennis III,Andrew Harrison,Dillon Brooks,Tyreke Evans,Mario Chalmers,Chandler Parsons,Brandan Wright,,,,,
15268,BOS,2018,Kyrie Irving,Jaylen Brown,Al Horford,Jayson Tatum,Daniel Theis,Marcus Smart,Aron Baynes,Terry Rozier,Semi Ojeleye,Shane Larkin,,,,,
15269,MIL,2018,Giannis Antetokounmpo,Malcolm Brogdon,Khris Middleton,Tony Snell,Thon Maker,Matthew Dellavedova,Greg Monroe,Mirza Teletović,John Henson,DeAndre Liggins,,,,,
15270,LAC,2018,Blake Griffin,Danilo Gallinari,DeAndre Jordan,Austin Rivers,Patrick Beverley,Lou Williams,Wesley Johnson,Sindarius Thornwell,Willie Reed,Sam Dekker,,,,,
15271,POR,2018,CJ McCollum,Damian Lillard,Maurice Harkless,Al-Farouq Aminu,Jusuf Nurkić,Ed Davis,Evan Turner,Pat Connaughton,Shabazz Napier,Caleb Swanigan,,,,,
15272,NOP,2018,DeMarcus Cousins,Jrue Holiday,E'Twaun Moore,Dante Cunningham,Darius Miller,Jameer Nelson,Ian Clark,Tony Allen,Cheick Diallo,,,,,,
15273,SAC,2018,George Hill,Willie Cauley-Stein,Zach Randolph,Buddy Hield,Justin Jackson,Bogdan Bogdanović,De'Aaron Fox,Garrett Temple,Kosta Koufos,Skal Labissière,Vince Carter,,,,
15274,DEN,2018,Gary Harris,Nikola Jokić,Paul Millsap,Wilson Chandler,Jamal Murray,Will Barton,Emmanuel Mudiay,Mason Plumlee,Kenneth Faried,Malik Beasley,,,,,
15275,ATL,2018,Taurean Prince,Dennis Schröder,Dewayne Dedmon,Ersan İlyasova,Kent Bazemore,Marco Belinelli,Mike Muscala,Malcolm Delaney,John Collins,Isaiah Taylor,,,,,
15276,HOU,2018,Luc Mbah a Moute,Eric Gordon,James Harden,Ryan Anderson,Clint Capela,P.J. Tucker,Bobby Brown,Tarik Black,,,,,,,
15277,CHO,2018,Kemba Walker,Dwight Howard,Jeremy Lamb,Marvin Williams,Michael Kidd-Gilchrist,Frank Kaminsky,Dwayne Bacon,Malik Monk,Johnny O'Bryant,,,,,,
15278,WAS,2018,Kelly Oubre Jr.,John Wall,Otto Porter Jr.,Marcin Gortat,Bradley Beal,Jodie Meeks,Mike Scott,Ian Mahinmi,Tim Frazier,Tomáš Satoranský,,,,,
15279,GSW,2018,Kevin Durant,Stephen Curry,Klay Thompson,Draymond Green,Zaza Pachulia,Andre Iguodala,Patrick McCaw,David West,Omri Casspi,Kevon Looney,JaVale McGee,Nick Young,,,
15280,TOR,2018,DeMar DeRozan,Kyle Lowry,Serge Ibaka,Pascal Siakam,Norman Powell,C.J. Miles,Jakob Poeltl,OG Anunoby,Fred VanVleet,Delon Wright,,,,,
15281,LAL,2018,Lonzo Ball,Kentavious Caldwell-Pope,Brook Lopez,Brandon Ingram,Larry Nance Jr.,Kyle Kuzma,Julius Randle,Corey Brewer,Josh Hart,Jordan Clarkson,Tyler Ennis,,,,
15282,OKC,2018,Paul George,Russell Westbrook,Carmelo Anthony,Steven Adams,Andre Roberson,Jerami Grant,Patrick Patterson,Josh Huestis,Raymond Felton,Álex Abrines,Terrance Ferguson,,,,
15283,MIN,2018,Jimmy Butler,Jeff Teague,Andrew Wiggins,Taj Gibson,Karl-Anthony Towns,Jamal Crawford,Gorgui Dieng,Shabazz Muhammad,Tyus Jones,Nemanja Bjelica,,,,,
15284,BRK,2018,Caris LeVert,DeMarre Carroll,D'Angelo Russell,Rondae Hollis-Jefferson,Timofey Mozgov,Joe Harris,Spencer Dinwiddie,Allen Crabbe,Quincy Acy,Trevor Booker,Jarrett Allen,Sean Kilpatrick,Tyler Zeller,,
15285,NYK,2018,Tim Hardaway Jr.,Courtney Lee,Kristaps Porziņģis,Jarrett Jack,Enes Freedom,Frank Ntilikina,Doug McDermott,Kyle O'Quinn,Michael Beasley,Willy Hernangómez,Lance Thomas,Damyean Dotson,,,
15286,SAS,2018,LaMarcus Aldridge,Pau Gasol,Kyle Anderson,Dejounte Murray,Danny Green,Rudy Gay,Brandon Paul,Patty Mills,Bryn Forbes,Dāvis Bertāns,Manu Ginóbili,Derrick White,,,
15287,ORL,2018,Evan Fournier,Aaron Gordon,D.J. Augustin,Terrence Ross,Nikola Vučević,Shelvin Mack,Jonathon Simmons,Jonathan Isaac,Bismack Biyombo,Mario Hezonja,Wes Iwundu,Arron Afflalo,Marreese Speights,,
15288,OKC,2018,Paul George,Russell Westbrook,Steven Adams,Carmelo Anthony,Andre Roberson,Jerami Grant,Raymond Felton,Álex Abrines,Josh Huestis,Patrick Patterson,Terrance Ferguson,Nick Collison,Dakari Johnson,,
15289,CHI,2018,Justin Holiday,Lauri Markkanen,Robin Lopez,Jerian Grant,Paul Zipser,Denzel Valentine,Cristiano Felício,Kris Dunn,Quincy Pondexter,David Nwaba,Kay Felder,,,,
15290,PHI,2018,Robert Covington,Ben Simmons,Jerryd Bayless,Dario Šarić,Joel Embiid,T.J. McConnell,Amir Johnson,Justin Anderson,Timothé Luwawu-Cabarrot,Nik Stauskas,,,,,
15291,DAL,2018,Harrison Barnes,Wesley Matthews,Dennis Smith Jr.,Dirk Nowitzki,Nerlens Noel,Yogi Ferrell,J.J. Barea,Dwight Powell,Devin Harris,,,,,,
15292,DET,2018,Andre Drummond,Reggie Jackson,Stanley Johnson,Avery Bradley,Tobias Harris,Anthony Tolliver,Langston Galloway,Ish Smith,Jon Leuer,Henry Ellenson,Reggie Bullock,Eric Moreland,,,
15293,LAC,2018,Blake Griffin,Danilo Gallinari,Patrick Beverley,DeAndre Jordan,Austin Rivers,Lou Williams,Wesley Johnson,Willie Reed,Sindarius Thornwell,Sam Dekker,,,,,
15294,HOU,2018,Ryan Anderson,Trevor Ariza,Luc Mbah a Moute,James Harden,Clint Capela,P.J. Tucker,Bobby Brown,Nenê,Tarik Black,Troy Williams,Demetrius Jackson,Zhou Qi,,,
15295,MEM,2018,Marc Gasol,James Ennis III,Mike Conley,Jarell Martin,Andrew Harrison,Dillon Brooks,Mario Chalmers,Tyreke Evans,Chandler Parsons,Brandan Wright,Deyonta Davis,Ivan Rabb,,,
15296,BOS,2018,Al Horford,Kyrie Irving,Jaylen Brown,Jayson Tatum,Aron Baynes,Marcus Smart,Terry Rozier,Daniel Theis,Shane Larkin,Semi Ojeleye,,,,,
15297,MIA,2018,Goran Dragić,Josh Richardson,James Johnson,Bam Adebayo,Dion Waiters,Kelly Olynyk,Justise Winslow,Tyler Johnson,Wayne Ellington,,,,,,
15298,CLE,2018,LeBron James,Kevin Love,J.R. Smith,Tristan Thompson,Iman Shumpert,Dwyane Wade,Kyle Korver,Jae Crowder,Jeff Green,Channing Frye,Cedi Osman,José Calderón,Ante Žižić,,
15299,NOP,2018,Jrue Holiday,Anthony Davis,E'Twaun Moore,DeMarcus Cousins,Dante Cunningham,Ian Clark,Jameer Nelson,Josh Smith,Cheick Diallo,Tony Allen,Darius Miller,Charles Cooke,Jalen Jones,,
15300,PHO,2018,Devin Booker,Mike James,T.J. Warren,Tyson Chandler,Marquese Chriss,Dragan Bender,Josh Jackson,Alex Len,Tyler Ulis,Troy Daniels,,,,,
15301,POR,2018,Maurice Harkless,Damian Lillard,CJ McCollum,Al-Farouq Aminu,Jusuf Nurkić,Pat Connaughton,Evan Turner,Ed Davis,Zach Collins,,,,,,
15302,LAL,2018,Lonzo Ball,Brandon Ingram,Larry Nance Jr.,Kentavious Caldwell-Pope,Brook Lopez,Kyle Kuzma,Jordan Clarkson,Julius Randle,Josh Hart,Andrew Bogut,Corey Brewer,Tyler Ennis,,,
15303,UTA,2018,Rudy Gobert,Ricky Rubio,Joe Ingles,Derrick Favors,Rodney Hood,Donovan Mitchell,Joe Johnson,Thabo Sefolosha,Ekpe Udoh,Alec Burks,,,,,
15304,MIL,2018,Giannis Antetokounmpo,Khris Middleton,Tony Snell,Malcolm Brogdon,Thon Maker,John Henson,Rashad Vaughn,Matthew Dellavedova,Mirza Teletović,,,,,,
15305,ATL,2018,Taurean Prince,Dennis Schröder,Kent Bazemore,Mike Muscala,Dewayne Dedmon,Marco Belinelli,John Collins,Isaiah Taylor,Luke Babbitt,Malcolm Delaney,,,,,
15306,DEN,2018,Paul Millsap,Gary Harris,Wilson Chandler,Jamal Murray,Nikola Jokić,Mason Plumlee,Will Barton,Emmanuel Mudiay,Malik Beasley,Trey Lyles,Richard Jefferson,,,,
15307,BRK,2018,Rondae Hollis-Jefferson,Allen Crabbe,Caris LeVert,D'Angelo Russell,Timofey Mozgov,Spencer Dinwiddie,Joe Harris,Trevor Booker,Jarrett Allen,Sean Kilpatrick,Tyler Zeller,Isaiah Whitehead,Jacob Wiley,,
15308,ORL,2018,Evan Fournier,Aaron Gordon,Terrence Ross,Nikola Vučević,D.J. Augustin,Jonathon Simmons,Shelvin Mack,Bismack Biyombo,Mario Hezonja,,,,,,
15309,CHO,2018,Kemba Walker,Dwight Howard,Jeremy Lamb,Marvin Williams,Michael Kidd-Gilchrist,Dwayne Bacon,Treveon Graham,Cody Zeller,Malik Monk,Johnny O'Bryant,,,,,
15310,NYK,2018,Tim Hardaway Jr.,Courtney Lee,Kristaps Porziņģis,Jarrett Jack,Enes Freedom,Frank Ntilikina,Lance Thomas,Doug McDermott,Kyle O'Quinn,,,,,,
15311,CLE,2018,LeBron James,Kevin Love,Derrick Rose,J.R. Smith,Tristan Thompson,Dwyane Wade,Kyle Korver,Jae Crowder,Jeff Green,José Calderón,Channing Frye,Cedi Osman,,,
15312,DET,2018,Stanley Johnson,Andre Drummond,Avery Bradley,Tobias Harris,Reggie Jackson,Ish Smith,Anthony Tolliver,Reggie Bullock,Jon Leuer,Langston Galloway,,,,,
15313,GSW,2018,Kevin Durant,Stephen Curry,Klay Thompson,Draymond Green,Zaza Pachulia,Andre Iguodala,Shaun Livingston,Nick Young,David West,JaVale McGee,Omri Casspi,,,,
15314,SAS,2018,LaMarcus Aldridge,Pau Gasol,Danny Green,Kyle Anderson,Dejounte Murray,Patty Mills,Rudy Gay,Manu Ginóbili,Brandon Paul,Bryn Forbes,Dāvis Bertāns,,,,
15315,IND,2018,Thaddeus Young,Darren Collison,Bojan Bogdanović,Domantas Sabonis,Victor Oladipo,Cory Joseph,Lance Stephenson,Al Jefferson,T.J. Leaf,Joe Young,,,,,
15316,WAS,2018,Bradley Beal,Otto Porter Jr.,Kelly Oubre Jr.,John Wall,Marcin Gortat,Tim Frazier,Jodie Meeks,Tomáš Satoranský,Jason Smith,Mike Scott,Ian Mahinmi,Chris McCullough,,,
15317,SAC,2018,Buddy Hield,De'Aaron Fox,Willie Cauley-Stein,Bogdan Bogdanović,Skal Labissière,Frank Mason III,Malachi Richardson,Garrett Temple,Kosta Koufos,Vince Carter,Justin Jackson,JaKarr Sampson,Georgios Papagiannis,,
15318,SAS,2018,Danny Green,Dejounte Murray,LaMarcus Aldridge,Pau Gasol,Kyle Anderson,Brandon Paul,Bryn Forbes,Rudy Gay,Patty Mills,Dāvis Bertāns,Derrick White,,,,
15319,BOS,2018,Jayson Tatum,Kyrie Irving,Jaylen Brown,Al Horford,Aron Baynes,Marcus Smart,Semi Ojeleye,Terry Rozier,Daniel Theis,Shane Larkin,Abdel Nader,Guerschon Yabusele,,,
