,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,season,won,PER_Combined,PER_Combined_opp
14431,240.0,44.0,104.0,0.423,5.0,28.0,0.179,17.0,24.0,0.708,14.0,40.0,54.0,29.0,15.0,8.0,13.0,19.0,0.48,0.447,0.269,0.231,24.6,72.7,48.2,65.9,13.5,11.4,10.2,100.0,99.2,100.1,8.0,18.0,1.0,2.0,8.0,1.0,7.0,9.0,0.857,6.0,8.0,14.0,14.0,3.0,3.0,3.0,4.0,22.0,13.0,1.0,1.0,0.75,0.8,14.8,25.1,17.5,61.5,5.0,9.9,33.3,30.2,137.0,108.0,NOP,110,1,44.0,101.0,0.436,10.0,31.0,0.323,13.0,19.0,0.684,15.0,43.0,58.0,23.0,9.0,8.0,19.0,19.0,0.507,0.485,0.307,0.188,27.3,75.4,51.8,52.3,8.1,10.5,14.8,100.0,100.1,99.2,10.0,16.0,0.75,4.0,9.0,0.8,7.0,8.0,0.875,4.0,9.0,12.0,7.0,2.0,2.0,5.0,5.0,29.0,8.0,0.75,0.75,0.563,0.667,12.9,30.3,21.1,25.9,6.6,6.9,35.7,25.1,160.0,108.0,PHI,111,0,2019,False,67.0,73.6
14432,240.0,43.0,95.0,0.453,10.0,38.0,0.263,16.0,25.0,0.64,14.0,32.0,46.0,31.0,10.0,5.0,17.0,34.0,0.528,0.505,0.4,0.263,28.0,74.4,49.5,72.1,9.4,8.3,13.8,100.0,104.9,113.3,9.0,24.0,1.0,3.0,14.0,0.667,8.0,8.0,1.0,4.0,10.0,14.0,9.0,6.0,2.0,7.0,6.0,25.0,15.0,0.844,1.0,1.0,1.0,12.6,31.4,20.3,37.7,6.7,10.8,28.5,29.8,171.0,122.0,OKC,112,0,41.0,88.0,0.466,13.0,28.0,0.464,26.0,35.0,0.743,11.0,36.0,47.0,28.0,9.0,4.0,18.0,28.0,0.585,0.54,0.318,0.398,25.6,72.0,50.5,68.3,8.4,7.0,14.8,100.0,113.3,104.9,11.0,25.0,0.6,4.0,7.0,0.667,10.0,13.0,1.0,4.0,8.0,10.0,10.0,2.0,2.0,3.0,5.0,36.0,22.0,0.72,0.8,0.6,3.0,16.3,23.6,18.9,53.4,7.4,13.8,100.0,100.0,136.0,115.0,DEN,121,1,2019,False,66.4,46.400000000000006
14433,240.0,41.0,88.0,0.466,13.0,28.0,0.464,26.0,35.0,0.743,11.0,36.0,47.0,28.0,9.0,4.0,18.0,28.0,0.585,0.54,0.318,0.398,25.6,72.0,50.5,68.3,8.4,7.0,14.8,100.0,113.3,104.9,11.0,25.0,0.6,4.0,7.0,0.667,10.0,13.0,1.0,4.0,8.0,10.0,10.0,2.0,2.0,3.0,5.0,36.0,22.0,0.72,0.8,0.6,3.0,16.3,23.6,18.9,53.4,7.4,13.8,100.0,100.0,136.0,115.0,DEN,121,1,43.0,95.0,0.453,10.0,38.0,0.263,16.0,25.0,0.64,14.0,32.0,46.0,31.0,10.0,5.0,17.0,34.0,0.528,0.505,0.4,0.263,28.0,74.4,49.5,72.1,9.4,8.3,13.8,100.0,104.9,113.3,9.0,24.0,1.0,3.0,14.0,0.667,8.0,8.0,1.0,4.0,10.0,14.0,9.0,6.0,2.0,7.0,6.0,25.0,15.0,0.844,1.0,1.0,1.0,12.6,31.4,20.3,37.7,6.7,10.8,28.5,29.8,171.0,122.0,OKC,112,0,2019,True,46.400000000000006,66.4
14434,240.0,39.0,89.0,0.438,11.0,32.0,0.344,14.0,20.0,0.7,12.0,35.0,47.0,26.0,6.0,7.0,16.0,21.0,0.527,0.5,0.36,0.225,24.5,71.4,48.0,66.7,6.1,10.8,14.1,100.0,105.0,110.1,12.0,19.0,0.632,4.0,7.0,1.0,9.0,12.0,0.75,4.0,7.0,11.0,8.0,3.0,3.0,4.0,5.0,26.0,6.0,0.684,0.684,0.6,2.0,14.4,21.6,18.0,37.6,4.0,7.0,53.2,31.6,141.0,118.0,ORL,103,0,38.0,89.0,0.427,7.0,24.0,0.292,25.0,32.0,0.781,14.0,37.0,51.0,17.0,11.0,7.0,10.0,15.0,0.524,0.466,0.27,0.36,28.6,75.5,52.0,44.7,11.2,12.3,8.8,100.0,110.1,105.0,8.0,18.0,0.8,3.0,6.0,1.0,9.0,10.0,1.0,8.0,9.0,14.0,5.0,3.0,6.0,2.0,3.0,19.0,24.0,0.957,0.9,0.571,2.0,24.1,24.3,21.1,21.6,11.0,15.5,100.0,29.9,181.0,115.0,NYK,108,1,2019,False,57.400000000000006,59.8
14435,240.0,38.0,89.0,0.427,7.0,24.0,0.292,25.0,32.0,0.781,14.0,37.0,51.0,17.0,11.0,7.0,10.0,15.0,0.524,0.466,0.27,0.36,28.6,75.5,52.0,44.7,11.2,12.3,8.8,100.0,110.1,105.0,8.0,18.0,0.8,3.0,6.0,1.0,9.0,10.0,1.0,8.0,9.0,14.0,5.0,3.0,6.0,2.0,3.0,19.0,24.0,0.957,0.9,0.571,2.0,24.1,24.3,21.1,21.6,11.0,15.5,100.0,29.9,181.0,115.0,NYK,108,1,39.0,89.0,0.438,11.0,32.0,0.344,14.0,20.0,0.7,12.0,35.0,47.0,26.0,6.0,7.0,16.0,21.0,0.527,0.5,0.36,0.225,24.5,71.4,48.0,66.7,6.1,10.8,14.1,100.0,105.0,110.1,12.0,19.0,0.632,4.0,7.0,1.0,9.0,12.0,0.75,4.0,7.0,11.0,8.0,3.0,3.0,4.0,5.0,26.0,6.0,0.684,0.684,0.6,2.0,14.4,21.6,18.0,37.6,4.0,7.0,53.2,31.6,141.0,118.0,ORL,103,0,2019,True,59.8,57.400000000000006
14436,240.0,33.0,86.0,0.384,6.0,30.0,0.2,23.0,28.0,0.821,10.0,37.0,47.0,24.0,6.0,4.0,14.0,20.0,0.483,0.419,0.349,0.326,21.3,82.2,51.1,72.7,6.1,6.9,12.5,100.0,96.2,119.4,6.0,14.0,0.75,1.0,5.0,0.5,5.0,6.0,1.0,3.0,8.0,8.0,5.0,4.0,1.0,3.0,5.0,17.0,6.0,0.82,0.75,1.0,0.667,22.0,45.9,33.7,39.7,8.8,9.5,50.0,54.0,142.0,126.0,BOS,95,0,46.0,94.0,0.489,17.0,36.0,0.472,9.0,14.0,0.643,8.0,37.0,45.0,33.0,7.0,5.0,8.0,24.0,0.589,0.58,0.383,0.149,17.8,78.7,48.9,71.7,7.1,8.9,7.4,100.0,119.4,96.2,10.0,16.0,0.857,4.0,5.0,1.0,2.0,4.0,1.0,2.0,7.0,8.0,11.0,2.0,2.0,3.0,5.0,25.0,22.0,1.0,1.0,0.75,0.667,22.9,28.6,22.4,39.2,3.9,36.9,27.9,29.9,184.0,103.0,TOR,118,1,2019,False,71.2,84.6
14437,240.0,46.0,94.0,0.489,17.0,36.0,0.472,9.0,14.0,0.643,8.0,37.0,45.0,33.0,7.0,5.0,8.0,24.0,0.589,0.58,0.383,0.149,17.8,78.7,48.9,71.7,7.1,8.9,7.4,100.0,119.4,96.2,10.0,16.0,0.857,4.0,5.0,1.0,2.0,4.0,1.0,2.0,7.0,8.0,11.0,2.0,2.0,3.0,5.0,25.0,22.0,1.0,1.0,0.75,0.667,22.9,28.6,22.4,39.2,3.9,36.9,27.9,29.9,184.0,103.0,TOR,118,1,33.0,86.0,0.384,6.0,30.0,0.2,23.0,28.0,0.821,10.0,37.0,47.0,24.0,6.0,4.0,14.0,20.0,0.483,0.419,0.349,0.326,21.3,82.2,51.1,72.7,6.1,6.9,12.5,100.0,96.2,119.4,6.0,14.0,0.75,1.0,5.0,0.5,5.0,6.0,1.0,3.0,8.0,8.0,5.0,4.0,1.0,3.0,5.0,17.0,6.0,0.82,0.75,1.0,0.667,22.0,45.9,33.7,39.7,8.8,9.5,50.0,54.0,142.0,126.0,BOS,95,0,2019,True,84.6,71.2
14438,265.0,44.0,102.0,0.431,12.0,38.0,0.316,23.0,33.0,0.697,9.0,38.0,47.0,29.0,8.0,7.0,6.0,24.0,0.528,0.49,0.373,0.324,16.1,67.9,42.0,65.9,7.2,8.9,4.9,100.0,110.5,117.6,12.0,20.0,1.0,5.0,9.0,0.556,8.0,13.0,1.0,5.0,13.0,18.0,11.0,2.0,2.0,2.0,6.0,37.0,8.0,0.846,1.0,1.0,0.75,11.8,29.7,20.5,40.0,5.9,15.8,16.7,31.3,146.0,128.0,MIN,123,0,46.0,108.0,0.426,12.0,29.0,0.414,27.0,32.0,0.844,18.0,47.0,65.0,32.0,1.0,6.0,12.0,25.0,0.537,0.481,0.269,0.296,32.1,83.9,58.0,69.6,0.9,9.4,8.9,100.0,117.6,110.5,13.0,22.0,1.0,3.0,5.0,1.0,16.0,17.0,1.0,5.0,10.0,14.0,10.0,1.0,3.0,3.0,6.0,36.0,24.0,1.5,1.5,1.0,1.0,24.4,35.1,25.0,35.0,1.6,7.3,33.3,33.5,300.0,117.0,ATL,131,1,2019,False,51.7,55.0
14439,265.0,46.0,108.0,0.426,12.0,29.0,0.414,27.0,32.0,0.844,18.0,47.0,65.0,32.0,1.0,6.0,12.0,25.0,0.537,0.481,0.269,0.296,32.1,83.9,58.0,69.6,0.9,9.4,8.9,100.0,117.6,110.5,13.0,22.0,1.0,3.0,5.0,1.0,16.0,17.0,1.0,5.0,10.0,14.0,10.0,1.0,3.0,3.0,6.0,36.0,24.0,1.5,1.5,1.0,1.0,24.4,35.1,25.0,35.0,1.6,7.3,33.3,33.5,300.0,117.0,ATL,131,1,44.0,102.0,0.431,12.0,38.0,0.316,23.0,33.0,0.697,9.0,38.0,47.0,29.0,8.0,7.0,6.0,24.0,0.528,0.49,0.373,0.324,16.1,67.9,42.0,65.9,7.2,8.9,4.9,100.0,110.5,117.6,12.0,20.0,1.0,5.0,9.0,0.556,8.0,13.0,1.0,5.0,13.0,18.0,11.0,2.0,2.0,2.0,6.0,37.0,8.0,0.846,1.0,1.0,0.75,11.8,29.7,20.5,40.0,5.9,15.8,16.7,31.3,146.0,128.0,MIN,123,0,2019,True,55.0,51.7
14440,240.0,38.0,90.0,0.422,6.0,33.0,0.182,15.0,20.0,0.75,13.0,35.0,48.0,14.0,11.0,2.0,11.0,15.0,0.491,0.456,0.367,0.222,28.3,81.4,53.9,36.8,11.6,3.4,10.0,100.0,102.0,96.8,13.0,28.0,0.667,3.0,10.0,1.0,6.0,6.0,1.0,4.0,7.0,10.0,4.0,3.0,2.0,2.0,4.0,33.0,16.0,0.833,0.833,1.0,1.0,11.2,36.8,20.8,24.2,5.6,5.6,33.3,36.1,180.0,104.0,POR,97,0,40.0,86.0,0.465,5.0,28.0,0.179,7.0,10.0,0.7,8.0,33.0,41.0,20.0,5.0,4.0,16.0,20.0,0.509,0.494,0.326,0.116,18.6,71.7,46.1,50.0,5.3,7.0,15.0,100.0,96.8,102.0,14.0,24.0,0.625,3.0,7.0,0.6,2.0,3.0,1.0,2.0,9.0,10.0,5.0,2.0,2.0,4.0,4.0,31.0,13.0,0.697,0.688,0.6,0.667,8.2,31.1,17.8,24.0,2.8,8.4,34.0,36.0,140.0,112.0,BOS,92,1,2019,True,60.5,72.1
14441,240.0,40.0,86.0,0.465,5.0,28.0,0.179,7.0,10.0,0.7,8.0,33.0,41.0,20.0,5.0,4.0,16.0,20.0,0.509,0.494,0.326,0.116,18.6,71.7,46.1,50.0,5.3,7.0,15.0,100.0,96.8,102.0,14.0,24.0,0.625,3.0,7.0,0.6,2.0,3.0,1.0,2.0,9.0,10.0,5.0,2.0,2.0,4.0,4.0,31.0,13.0,0.697,0.688,0.6,0.667,8.2,31.1,17.8,24.0,2.8,8.4,34.0,36.0,140.0,112.0,BOS,92,1,38.0,90.0,0.422,6.0,33.0,0.182,15.0,20.0,0.75,13.0,35.0,48.0,14.0,11.0,2.0,11.0,15.0,0.491,0.456,0.367,0.222,28.3,81.4,53.9,36.8,11.6,3.4,10.0,100.0,102.0,96.8,13.0,28.0,0.667,3.0,10.0,1.0,6.0,6.0,1.0,4.0,7.0,10.0,4.0,3.0,2.0,2.0,4.0,33.0,16.0,0.833,0.833,1.0,1.0,11.2,36.8,20.8,24.2,5.6,5.6,33.3,36.1,180.0,104.0,POR,97,0,2019,False,72.1,60.5
14442,240.0,44.0,96.0,0.458,11.0,37.0,0.297,26.0,31.0,0.839,17.0,40.0,57.0,34.0,10.0,4.0,17.0,30.0,0.57,0.516,0.385,0.323,33.3,85.1,58.2,77.3,9.3,8.0,13.4,100.0,115.7,107.3,12.0,22.0,0.6,3.0,9.0,1.0,8.0,9.0,1.0,5.0,9.0,14.0,10.0,2.0,2.0,7.0,5.0,31.0,23.0,0.697,0.614,1.0,0.8,28.7,44.5,33.2,38.7,4.3,4.9,22.8,29.4,152.0,115.0,WAS,125,0,39.0,85.0,0.459,8.0,35.0,0.229,30.0,39.0,0.769,7.0,34.0,41.0,20.0,7.0,3.0,16.0,27.0,0.568,0.506,0.412,0.459,14.9,66.7,41.8,51.3,6.5,5.1,13.5,100.0,107.3,115.7,9.0,16.0,0.667,2.0,7.0,0.5,9.0,10.0,1.0,2.0,7.0,7.0,7.0,1.0,3.0,5.0,3.0,28.0,15.0,0.833,0.833,0.833,2.0,10.5,40.7,25.2,48.7,4.6,10.9,30.0,35.8,146.0,125.0,BRK,116,1,2019,True,80.7,82.6
14443,240.0,39.0,85.0,0.459,8.0,35.0,0.229,30.0,39.0,0.769,7.0,34.0,41.0,20.0,7.0,3.0,16.0,27.0,0.568,0.506,0.412,0.459,14.9,66.7,41.8,51.3,6.5,5.1,13.5,100.0,107.3,115.7,9.0,16.0,0.667,2.0,7.0,0.5,9.0,10.0,1.0,2.0,7.0,7.0,7.0,1.0,3.0,5.0,3.0,28.0,15.0,0.833,0.833,0.833,2.0,10.5,40.7,25.2,48.7,4.6,10.9,30.0,35.8,146.0,125.0,BRK,116,1,44.0,96.0,0.458,11.0,37.0,0.297,26.0,31.0,0.839,17.0,40.0,57.0,34.0,10.0,4.0,17.0,30.0,0.57,0.516,0.385,0.323,33.3,85.1,58.2,77.3,9.3,8.0,13.4,100.0,115.7,107.3,12.0,22.0,0.6,3.0,9.0,1.0,8.0,9.0,1.0,5.0,9.0,14.0,10.0,2.0,2.0,7.0,5.0,31.0,23.0,0.697,0.614,1.0,0.8,28.7,44.5,33.2,38.7,4.3,4.9,22.8,29.4,152.0,115.0,WAS,125,0,2019,False,82.6,80.7
14444,240.0,42.0,91.0,0.462,13.0,39.0,0.333,21.0,24.0,0.875,7.0,30.0,37.0,23.0,11.0,3.0,10.0,22.0,0.581,0.533,0.429,0.264,14.9,78.9,43.5,54.8,10.7,6.0,9.0,100.0,115.3,110.4,10.0,29.0,1.0,5.0,11.0,1.0,9.0,9.0,1.0,5.0,12.0,17.0,10.0,3.0,1.0,6.0,4.0,30.0,24.0,1.5,1.5,1.0,0.625,12.5,37.1,23.5,47.2,4.0,4.6,53.2,40.9,214.0,120.0,HOU,118,0,39.0,83.0,0.47,12.0,33.0,0.364,23.0,27.0,0.852,8.0,40.0,48.0,25.0,9.0,5.0,18.0,22.0,0.595,0.542,0.398,0.325,21.1,85.1,56.5,64.1,8.8,9.6,15.9,100.0,110.4,115.3,12.0,22.0,1.0,4.0,11.0,0.6,7.0,8.0,1.0,2.0,13.0,14.0,6.0,5.0,2.0,6.0,5.0,35.0,14.0,1.064,1.0,0.5,2.0,20.9,41.5,24.7,28.6,6.3,7.6,40.3,36.3,153.0,124.0,CHA,113,1,2019,True,99.8,63.4
14445,240.0,39.0,83.0,0.47,12.0,33.0,0.364,23.0,27.0,0.852,8.0,40.0,48.0,25.0,9.0,5.0,18.0,22.0,0.595,0.542,0.398,0.325,21.1,85.1,56.5,64.1,8.8,9.6,15.9,100.0,110.4,115.3,12.0,22.0,1.0,4.0,11.0,0.6,7.0,8.0,1.0,2.0,13.0,14.0,6.0,5.0,2.0,6.0,5.0,35.0,14.0,1.064,1.0,0.5,2.0,20.9,41.5,24.7,28.6,6.3,7.6,40.3,36.3,153.0,124.0,CHA,113,1,42.0,91.0,0.462,13.0,39.0,0.333,21.0,24.0,0.875,7.0,30.0,37.0,23.0,11.0,3.0,10.0,22.0,0.581,0.533,0.429,0.264,14.9,78.9,43.5,54.8,10.7,6.0,9.0,100.0,115.3,110.4,10.0,29.0,1.0,5.0,11.0,1.0,9.0,9.0,1.0,5.0,12.0,17.0,10.0,3.0,1.0,6.0,4.0,30.0,24.0,1.5,1.5,1.0,0.625,12.5,37.1,23.5,47.2,4.0,4.6,53.2,40.9,214.0,120.0,HOU,118,0,2019,False,63.4,99.8
14446,240.0,37.0,77.0,0.481,10.0,28.0,0.357,17.0,21.0,0.81,6.0,32.0,38.0,19.0,10.0,3.0,14.0,23.0,0.586,0.545,0.364,0.273,15.8,76.2,47.5,51.4,10.7,6.8,14.0,100.0,107.8,117.4,9.0,16.0,1.0,4.0,10.0,0.5,4.0,4.0,1.0,2.0,5.0,7.0,5.0,4.0,1.0,4.0,5.0,22.0,8.0,1.0,1.0,0.769,0.667,15.3,34.6,25.5,25.5,6.7,6.0,20.5,47.1,207.0,125.0,IND,101,0,40.0,81.0,0.494,16.0,37.0,0.432,14.0,23.0,0.609,10.0,32.0,42.0,27.0,11.0,1.0,15.0,22.0,0.604,0.593,0.457,0.284,23.8,84.2,52.5,67.5,11.7,2.0,14.1,100.0,117.4,107.8,9.0,16.0,1.0,4.0,9.0,1.0,5.0,7.0,1.0,4.0,9.0,10.0,7.0,3.0,1.0,7.0,5.0,26.0,19.0,1.5,1.5,1.0,0.5,12.3,35.8,20.8,40.2,5.9,3.5,27.6,37.2,265.0,115.0,DAL,110,1,2019,False,96.1,63.900000000000006
14447,240.0,40.0,81.0,0.494,16.0,37.0,0.432,14.0,23.0,0.609,10.0,32.0,42.0,27.0,11.0,1.0,15.0,22.0,0.604,0.593,0.457,0.284,23.8,84.2,52.5,67.5,11.7,2.0,14.1,100.0,117.4,107.8,9.0,16.0,1.0,4.0,9.0,1.0,5.0,7.0,1.0,4.0,9.0,10.0,7.0,3.0,1.0,7.0,5.0,26.0,19.0,1.5,1.5,1.0,0.5,12.3,35.8,20.8,40.2,5.9,3.5,27.6,37.2,265.0,115.0,DAL,110,1,37.0,77.0,0.481,10.0,28.0,0.357,17.0,21.0,0.81,6.0,32.0,38.0,19.0,10.0,3.0,14.0,23.0,0.586,0.545,0.364,0.273,15.8,76.2,47.5,51.4,10.7,6.8,14.0,100.0,107.8,117.4,9.0,16.0,1.0,4.0,10.0,0.5,4.0,4.0,1.0,2.0,5.0,7.0,5.0,4.0,1.0,4.0,5.0,22.0,8.0,1.0,1.0,0.769,0.667,15.3,34.6,25.5,25.5,6.7,6.0,20.5,47.1,207.0,125.0,IND,101,0,2019,True,63.900000000000006,96.1
14448,240.0,46.0,102.0,0.451,7.0,35.0,0.2,20.0,27.0,0.741,14.0,38.0,52.0,31.0,6.0,3.0,13.0,27.0,0.522,0.485,0.343,0.265,29.8,86.4,57.1,67.4,5.6,4.3,10.2,100.0,110.3,115.9,11.0,22.0,0.714,3.0,9.0,0.333,11.0,12.0,1.0,5.0,8.0,11.0,10.0,2.0,1.0,3.0,4.0,35.0,13.0,0.75,0.75,1.0,1.0,25.8,82.9,40.1,37.9,3.6,2.7,69.4,82.7,155.0,122.0,NOP,119,0,49.0,94.0,0.521,8.0,25.0,0.32,19.0,31.0,0.613,6.0,33.0,39.0,37.0,7.0,8.0,8.0,22.0,0.581,0.564,0.266,0.33,13.6,70.2,42.9,75.5,6.5,11.9,6.9,100.0,115.9,110.3,13.0,24.0,1.0,4.0,9.0,1.0,7.0,10.0,1.0,2.0,6.0,7.0,16.0,2.0,2.0,3.0,5.0,33.0,14.0,1.0,1.0,1.0,0.714,19.9,19.9,19.3,48.1,2.5,28.8,37.5,32.8,205.0,120.0,LAL,125,1,2019,False,90.8,80.5
14449,240.0,49.0,94.0,0.521,8.0,25.0,0.32,19.0,31.0,0.613,6.0,33.0,39.0,37.0,7.0,8.0,8.0,22.0,0.581,0.564,0.266,0.33,13.6,70.2,42.9,75.5,6.5,11.9,6.9,100.0,115.9,110.3,13.0,24.0,1.0,4.0,9.0,1.0,7.0,10.0,1.0,2.0,6.0,7.0,16.0,2.0,2.0,3.0,5.0,33.0,14.0,1.0,1.0,1.0,0.714,19.9,19.9,19.3,48.1,2.5,28.8,37.5,32.8,205.0,120.0,LAL,125,1,46.0,102.0,0.451,7.0,35.0,0.2,20.0,27.0,0.741,14.0,38.0,52.0,31.0,6.0,3.0,13.0,27.0,0.522,0.485,0.343,0.265,29.8,86.4,57.1,67.4,5.6,4.3,10.2,100.0,110.3,115.9,11.0,22.0,0.714,3.0,9.0,0.333,11.0,12.0,1.0,5.0,8.0,11.0,10.0,2.0,1.0,3.0,4.0,35.0,13.0,0.75,0.75,1.0,1.0,25.8,82.9,40.1,37.9,3.6,2.7,69.4,82.7,155.0,122.0,NOP,119,0,2019,True,80.5,90.8
14450,240.0,39.0,82.0,0.476,8.0,24.0,0.333,23.0,25.0,0.92,7.0,35.0,42.0,20.0,12.0,9.0,15.0,20.0,0.586,0.524,0.293,0.305,17.1,74.5,47.7,51.3,11.9,13.4,13.9,100.0,108.0,106.0,12.0,19.0,0.833,3.0,6.0,1.0,8.0,9.0,1.0,2.0,9.0,10.0,4.0,4.0,5.0,4.0,5.0,30.0,8.0,1.0,1.0,1.0,1.2,58.3,50.9,54.3,25.0,11.8,9.0,50.0,33.2,196.0,116.0,CHI,109,0,41.0,94.0,0.436,9.0,27.0,0.333,16.0,18.0,0.889,12.0,34.0,46.0,25.0,7.0,5.0,16.0,17.0,0.525,0.484,0.287,0.191,25.5,82.9,52.3,61.0,6.9,8.6,13.6,100.0,106.0,108.0,7.0,21.0,0.625,3.0,7.0,0.5,6.0,6.0,1.0,3.0,8.0,9.0,7.0,2.0,2.0,4.0,5.0,23.0,5.0,0.676,0.625,0.5,0.8,13.8,46.5,23.2,27.8,3.4,7.8,33.3,30.8,133.0,113.0,MEM,107,1,2019,True,89.6,92.7
14451,240.0,41.0,94.0,0.436,9.0,27.0,0.333,16.0,18.0,0.889,12.0,34.0,46.0,25.0,7.0,5.0,16.0,17.0,0.525,0.484,0.287,0.191,25.5,82.9,52.3,61.0,6.9,8.6,13.6,100.0,106.0,108.0,7.0,21.0,0.625,3.0,7.0,0.5,6.0,6.0,1.0,3.0,8.0,9.0,7.0,2.0,2.0,4.0,5.0,23.0,5.0,0.676,0.625,0.5,0.8,13.8,46.5,23.2,27.8,3.4,7.8,33.3,30.8,133.0,113.0,MEM,107,1,39.0,82.0,0.476,8.0,24.0,0.333,23.0,25.0,0.92,7.0,35.0,42.0,20.0,12.0,9.0,15.0,20.0,0.586,0.524,0.293,0.305,17.1,74.5,47.7,51.3,11.9,13.4,13.9,100.0,108.0,106.0,12.0,19.0,0.833,3.0,6.0,1.0,8.0,9.0,1.0,2.0,9.0,10.0,4.0,4.0,5.0,4.0,5.0,30.0,8.0,1.0,1.0,1.0,1.2,58.3,50.9,54.3,25.0,11.8,9.0,50.0,33.2,196.0,116.0,CHI,109,0,2019,False,92.7,89.6
14452,240.0,44.0,89.0,0.494,17.0,48.0,0.354,20.0,28.0,0.714,8.0,29.0,37.0,21.0,7.0,3.0,8.0,21.0,0.617,0.59,0.539,0.315,18.2,70.7,43.5,47.7,7.2,7.1,7.3,100.0,128.5,129.5,14.0,23.0,1.0,7.0,15.0,1.0,8.0,10.0,1.0,2.0,5.0,6.0,5.0,3.0,2.0,3.0,6.0,36.0,12.0,1.25,1.25,0.7,2.0,16.7,35.9,26.0,18.7,4.0,5.9,100.0,31.1,162.0,137.0,GSW,125,0,42.0,83.0,0.506,18.0,41.0,0.439,24.0,30.0,0.8,12.0,36.0,48.0,20.0,4.0,6.0,13.0,31.0,0.655,0.614,0.494,0.361,29.3,81.8,56.5,47.6,4.1,14.6,11.9,100.0,129.5,128.5,10.0,17.0,0.75,5.0,8.0,0.625,9.0,9.0,1.0,4.0,10.0,10.0,5.0,2.0,2.0,4.0,6.0,27.0,13.0,0.902,0.818,1.0,1.8,26.3,39.1,20.2,23.9,3.2,13.6,28.6,36.8,190.0,135.0,MIA,126,1,2019,False,82.1,46.900000000000006
14453,240.0,42.0,83.0,0.506,18.0,41.0,0.439,24.0,30.0,0.8,12.0,36.0,48.0,20.0,4.0,6.0,13.0,31.0,0.655,0.614,0.494,0.361,29.3,81.8,56.5,47.6,4.1,14.6,11.9,100.0,129.5,128.5,10.0,17.0,0.75,5.0,8.0,0.625,9.0,9.0,1.0,4.0,10.0,10.0,5.0,2.0,2.0,4.0,6.0,27.0,13.0,0.902,0.818,1.0,1.8,26.3,39.1,20.2,23.9,3.2,13.6,28.6,36.8,190.0,135.0,MIA,126,1,44.0,89.0,0.494,17.0,48.0,0.354,20.0,28.0,0.714,8.0,29.0,37.0,21.0,7.0,3.0,8.0,21.0,0.617,0.59,0.539,0.315,18.2,70.7,43.5,47.7,7.2,7.1,7.3,100.0,128.5,129.5,14.0,23.0,1.0,7.0,15.0,1.0,8.0,10.0,1.0,2.0,5.0,6.0,5.0,3.0,2.0,3.0,6.0,36.0,12.0,1.25,1.25,0.7,2.0,16.7,35.9,26.0,18.7,4.0,5.9,100.0,31.1,162.0,137.0,GSW,125,0,2019,True,46.900000000000006,82.1
