,Team,Season Year,Player 01,Player 02,Player 03,Player 04,Player 05,Player 06,Player 07,Player 08,Player 09,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15
10272,DEN,2020,Jerami Grant,Paul Millsap,Torrey Craig,Jamal Murray,Nikola Jokić,PJ Dozier,Monte Morris,Troy Daniels,Keita Bates-Diop,Mason Plumlee,Tyler Cook,Bol Bol,Noah Vonleh,,
10273,TOR,2020,Terence Davis,Matt Thomas,Norman Powell,Rondae Hollis-Jefferson,Marc Gasol,Stanley Johnson,Paul Watson,Malcolm Miller,Chris Boucher,Dewan Hernandez,,,,,
10274,MEM,2020,Ja Morant,Dillon Brooks,Jonas Valančiūnas,Kyle Anderson,Anthony Tolliver,Brandon Clarke,Grayson Allen,De'Anthony Melton,Gorgui Dieng,,,,,,
10275,POR,2020,Damian Lillard,CJ McCollum,Jusuf Nurkić,Carmelo Anthony,Zach Collins,Gary Trent Jr.,Hassan Whiteside,Wenyen Gabriel,Mario Hezonja,,,,,,
10276,PHI,2020,Tobias Harris,Joel Embiid,Josh Richardson,Al Horford,Shake Milton,Matisse Thybulle,Alec Burks,Furkan Korkmaz,Mike Scott,,,,,,
10277,BOS,2020,Jayson Tatum,Jaylen Brown,Kemba Walker,Gordon Hayward,Daniel Theis,Marcus Smart,Robert Williams,Brad Wanamaker,Enes Freedom,Grant Williams,,,,,
10278,UTA,2020,Donovan Mitchell,Joe Ingles,Rudy Gobert,Royce O'Neale,Juwan Morgan,Jordan Clarkson,Georges Niang,Tony Bradley,Emmanuel Mudiay,,,,,,
10279,DEN,2020,Nikola Jokić,Jamal Murray,Michael Porter Jr.,Paul Millsap,Torrey Craig,Jerami Grant,Monte Morris,PJ Dozier,Mason Plumlee,,,,,,
10280,DAL,2020,Luka Dončić,Tim Hardaway Jr.,Maxi Kleber,Dorian Finney-Smith,Kristaps Porziņģis,Seth Curry,Trey Burke,Boban Marjanović,Michael Kidd-Gilchrist,Delon Wright,,,,,
10281,LAC,2020,Kawhi Leonard,Paul George,Marcus Morris,Ivica Zubac,Patrick Beverley,Lou Williams,JaMychal Green,Reggie Jackson,Montrezl Harrell,Landry Shamet,,,,,
10282,BRK,2020,Caris LeVert,Garrett Temple,Jarrett Allen,Joe Harris,Rodions Kurucs,Timothé Luwawu-Cabarrot,Tyler Johnson,Jeremiah Martin,Donta Hall,Chris Chiozza,Justin Anderson,Džanan Musa,Lance Thomas,,
10283,TOR,2020,Fred VanVleet,Kyle Lowry,OG Anunoby,Pascal Siakam,Marc Gasol,Serge Ibaka,Norman Powell,Terence Davis,Rondae Hollis-Jefferson,Matt Thomas,Chris Boucher,,,,
10284,OKC,2020,Chris Paul,Shai Gilgeous-Alexander,Danilo Gallinari,Steven Adams,Terrance Ferguson,Dennis Schröder,Darius Bazley,Hamidou Diallo,Mike Muscala,Nerlens Noel,Andre Roberson,Deonte Burton,Abdel Nader,,
10285,HOU,2020,P.J. Tucker,James Harden,Robert Covington,Eric Gordon,Danuel House Jr.,Jeff Green,Ben McLemore,Austin Rivers,Bruno Caboclo,DeMarre Carroll,Michael Frazier,,,,
10286,MIA,2020,Jimmy Butler,Bam Adebayo,Goran Dragić,Jae Crowder,Duncan Robinson,Tyler Herro,Andre Iguodala,Kelly Olynyk,Derrick Jones Jr.,,,,,,
10287,IND,2020,Malcolm Brogdon,T.J. Warren,Myles Turner,Aaron Holiday,Victor Oladipo,Justin Holiday,Edmond Sumner,Doug McDermott,JaKarr Sampson,T.J. McConnell,,,,,
10288,POR,2020,Damian Lillard,CJ McCollum,Carmelo Anthony,Jusuf Nurkić,Wenyen Gabriel,Gary Trent Jr.,Hassan Whiteside,Mario Hezonja,,,,,,,
10289,LAL,2020,LeBron James,Anthony Davis,Kentavious Caldwell-Pope,Danny Green,JaVale McGee,Kyle Kuzma,Alex Caruso,Markieff Morris,Dwight Howard,Dion Waiters,,,,,
10290,ORL,2020,Nikola Vučević,Evan Fournier,James Ennis III,Markelle Fultz,Gary Clark,Terrence Ross,D.J. Augustin,Khem Birch,Wes Iwundu,,,,,,
10291,MIL,2020,Giannis Antetokounmpo,Khris Middleton,Brook Lopez,Eric Bledsoe,Wesley Matthews,George Hill,Pat Connaughton,Marvin Williams,Donte DiVincenzo,Kyle Korver,Robin Lopez,,,,
10292,PHI,2020,Tobias Harris,Joel Embiid,Shake Milton,Josh Richardson,Matisse Thybulle,Al Horford,Furkan Korkmaz,Alec Burks,Raul Neto,Norvel Pelle,Mike Scott,Kyle O'Quinn,,,
10293,BOS,2020,Jayson Tatum,Marcus Smart,Jaylen Brown,Kemba Walker,Daniel Theis,Brad Wanamaker,Romeo Langford,Enes Freedom,Grant Williams,Semi Ojeleye,Robert Williams,Javonte Green,Tacko Fall,,
10294,UTA,2020,Royce O'Neale,Rudy Gobert,Donovan Mitchell,Joe Ingles,Juwan Morgan,Jordan Clarkson,Georges Niang,Emmanuel Mudiay,Tony Bradley,Miye Oni,Jarrell Brantley,Rayjon Tucker,Nigel Williams-Goss,,
10295,DEN,2020,Michael Porter Jr.,Nikola Jokić,Jamal Murray,Torrey Craig,Paul Millsap,Jerami Grant,Monte Morris,PJ Dozier,Mason Plumlee,Troy Daniels,Bol Bol,Tyler Cook,Keita Bates-Diop,,
10296,DAL,2020,Tim Hardaway Jr.,Kristaps Porziņģis,Maxi Kleber,Dorian Finney-Smith,Luka Dončić,Seth Curry,Trey Burke,Delon Wright,Boban Marjanović,Michael Kidd-Gilchrist,,,,,
10297,LAC,2020,Kawhi Leonard,Marcus Morris,Paul George,Reggie Jackson,Ivica Zubac,Lou Williams,Montrezl Harrell,Landry Shamet,JaMychal Green,Terance Mann,Rodney McGruder,Joakim Noah,,,
10298,BRK,2020,Jarrett Allen,Caris LeVert,Joe Harris,Timothé Luwawu-Cabarrot,Garrett Temple,Tyler Johnson,Rodions Kurucs,Chris Chiozza,,,,,,,
10299,TOR,2020,Fred VanVleet,Kyle Lowry,Pascal Siakam,OG Anunoby,Marc Gasol,Norman Powell,Serge Ibaka,Rondae Hollis-Jefferson,Matt Thomas,,,,,,
10300,OKC,2020,Shai Gilgeous-Alexander,Chris Paul,Danilo Gallinari,Steven Adams,Luguentz Dort,Dennis Schröder,Nerlens Noel,Darius Bazley,Abdel Nader,Hamidou Diallo,,,,,
10301,HOU,2020,Danuel House Jr.,James Harden,Eric Gordon,P.J. Tucker,Robert Covington,Jeff Green,Austin Rivers,Ben McLemore,,,,,,,
10302,MIA,2020,Jimmy Butler,Bam Adebayo,Goran Dragić,Duncan Robinson,Jae Crowder,Tyler Herro,Andre Iguodala,Derrick Jones Jr.,Kelly Olynyk,,,,,,
10303,IND,2020,T.J. Warren,Malcolm Brogdon,Victor Oladipo,Myles Turner,Aaron Holiday,Justin Holiday,JaKarr Sampson,Doug McDermott,T.J. McConnell,Edmond Sumner,,,,,
10304,POR,2020,CJ McCollum,Damian Lillard,Jusuf Nurkić,Carmelo Anthony,Wenyen Gabriel,Hassan Whiteside,Gary Trent Jr.,Mario Hezonja,Anfernee Simons,Jaylen Hoard,Jaylen Adams,,,,
10305,LAL,2020,Anthony Davis,LeBron James,Danny Green,Kentavious Caldwell-Pope,JaVale McGee,J.R. Smith,Kyle Kuzma,Dwight Howard,Markieff Morris,Alex Caruso,Dion Waiters,Quinn Cook,Jared Dudley,,
10306,ORL,2020,Evan Fournier,Nikola Vučević,Gary Clark,Markelle Fultz,James Ennis III,Terrence Ross,D.J. Augustin,Khem Birch,Wes Iwundu,,,,,,
10307,MIL,2020,Brook Lopez,Giannis Antetokounmpo,Khris Middleton,Eric Bledsoe,Wesley Matthews,Pat Connaughton,George Hill,Marvin Williams,Kyle Korver,Donte DiVincenzo,Robin Lopez,,,,
10308,TOR,2020,Kyle Lowry,OG Anunoby,Pascal Siakam,Fred VanVleet,Marc Gasol,Serge Ibaka,Norman Powell,Terence Davis,Malcolm Miller,Matt Thomas,Chris Boucher,Stanley Johnson,Paul Watson,,
10309,BRK,2020,Garrett Temple,Timothé Luwawu-Cabarrot,Caris LeVert,Jarrett Allen,Tyler Johnson,Chris Chiozza,Justin Anderson,Džanan Musa,Rodions Kurucs,Donta Hall,Jeremiah Martin,Lance Thomas,,,
10310,LAC,2020,Kawhi Leonard,Paul George,Marcus Morris,Ivica Zubac,Landry Shamet,Lou Williams,Montrezl Harrell,Reggie Jackson,JaMychal Green,,,,,,
10311,DAL,2020,Kristaps Porziņģis,Tim Hardaway Jr.,Maxi Kleber,Dorian Finney-Smith,Luka Dončić,Seth Curry,Trey Burke,Boban Marjanović,Delon Wright,Michael Kidd-Gilchrist,,,,,
10312,BOS,2020,Jaylen Brown,Marcus Smart,Kemba Walker,Jayson Tatum,Daniel Theis,Brad Wanamaker,Enes Freedom,Semi Ojeleye,Romeo Langford,Grant Williams,,,,,
10313,PHI,2020,Josh Richardson,Tobias Harris,Al Horford,Shake Milton,Joel Embiid,Alec Burks,Furkan Korkmaz,Matisse Thybulle,Mike Scott,,,,,,
10314,DEN,2020,Nikola Jokić,Torrey Craig,Jamal Murray,Paul Millsap,Michael Porter Jr.,Jerami Grant,Monte Morris,PJ Dozier,Troy Daniels,Mason Plumlee,Keita Bates-Diop,Bol Bol,Noah Vonleh,,
10315,UTA,2020,Rudy Gobert,Royce O'Neale,Donovan Mitchell,Mike Conley,Joe Ingles,Jordan Clarkson,Juwan Morgan,Georges Niang,Emmanuel Mudiay,Miye Oni,Rayjon Tucker,Jarrell Brantley,Tony Bradley,,
10316,IND,2020,Malcolm Brogdon,T.J. Warren,Myles Turner,Victor Oladipo,Justin Holiday,Aaron Holiday,Doug McDermott,JaKarr Sampson,T.J. McConnell,,,,,,
10317,MIA,2020,Jimmy Butler,Goran Dragić,Bam Adebayo,Jae Crowder,Duncan Robinson,Tyler Herro,Andre Iguodala,Kelly Olynyk,Derrick Jones Jr.,,,,,,
10318,HOU,2020,P.J. Tucker,Danuel House Jr.,Eric Gordon,James Harden,Robert Covington,Jeff Green,Austin Rivers,Ben McLemore,,,,,,,
10319,OKC,2020,Shai Gilgeous-Alexander,Chris Paul,Danilo Gallinari,Luguentz Dort,Steven Adams,Dennis Schröder,Darius Bazley,Nerlens Noel,,,,,,,
10320,MIL,2020,Khris Middleton,Giannis Antetokounmpo,Brook Lopez,Eric Bledsoe,Wesley Matthews,Pat Connaughton,Donte DiVincenzo,George Hill,Kyle Korver,Robin Lopez,Marvin Williams,Sterling Brown,Ersan İlyasova,,
10321,ORL,2020,Nikola Vučević,Gary Clark,Evan Fournier,Markelle Fultz,James Ennis III,D.J. Augustin,Wes Iwundu,Terrence Ross,Khem Birch,B.J. Johnson,Vic Law,,,,
10322,LAL,2020,Anthony Davis,LeBron James,Danny Green,Kentavious Caldwell-Pope,JaVale McGee,Alex Caruso,Kyle Kuzma,Dwight Howard,Markieff Morris,J.R. Smith,,,,,
10323,POR,2020,Damian Lillard,CJ McCollum,Carmelo Anthony,Jusuf Nurkić,Hassan Whiteside,Gary Trent Jr.,Anfernee Simons,Mario Hezonja,Wenyen Gabriel,,,,,,
10324,TOR,2020,Pascal Siakam,OG Anunoby,Marc Gasol,Fred VanVleet,Kyle Lowry,Matt Thomas,Norman Powell,Terence Davis,Serge Ibaka,Stanley Johnson,Rondae Hollis-Jefferson,Chris Boucher,Paul Watson,,
10325,BRK,2020,Garrett Temple,Caris LeVert,Tyler Johnson,Timothé Luwawu-Cabarrot,Jarrett Allen,Džanan Musa,Chris Chiozza,Rodions Kurucs,Jeremiah Martin,Justin Anderson,Lance Thomas,Donta Hall,,,
10326,LAC,2020,Kawhi Leonard,Paul George,Marcus Morris,Landry Shamet,Ivica Zubac,Lou Williams,Reggie Jackson,Montrezl Harrell,JaMychal Green,,,,,,
10327,DAL,2020,Luka Dončić,Maxi Kleber,Trey Burke,Tim Hardaway Jr.,Dorian Finney-Smith,Seth Curry,Michael Kidd-Gilchrist,Boban Marjanović,J.J. Barea,Justin Jackson,,,,,
10328,BOS,2020,Marcus Smart,Jaylen Brown,Jayson Tatum,Kemba Walker,Daniel Theis,Brad Wanamaker,Enes Freedom,Semi Ojeleye,Grant Williams,Romeo Langford,Robert Williams,,,,
10329,PHI,2020,Joel Embiid,Josh Richardson,Al Horford,Tobias Harris,Shake Milton,Alec Burks,Raul Neto,Matisse Thybulle,Mike Scott,Furkan Korkmaz,,,,,
10330,DEN,2020,Jamal Murray,Nikola Jokić,Jerami Grant,Monte Morris,Paul Millsap,Michael Porter Jr.,Torrey Craig,Mason Plumlee,,,,,,,
10331,UTA,2020,Rudy Gobert,Donovan Mitchell,Royce O'Neale,Joe Ingles,Mike Conley,Jordan Clarkson,Georges Niang,Juwan Morgan,Tony Bradley,,,,,,
10332,IND,2020,Victor Oladipo,Myles Turner,T.J. Warren,Malcolm Brogdon,Justin Holiday,Aaron Holiday,Edmond Sumner,Doug McDermott,JaKarr Sampson,,,,,,
10333,MIA,2020,Bam Adebayo,Goran Dragić,Jae Crowder,Duncan Robinson,Jimmy Butler,Tyler Herro,Andre Iguodala,Kelly Olynyk,Kendrick Nunn,Derrick Jones Jr.,,,,,
10334,HOU,2020,James Harden,Danuel House Jr.,P.J. Tucker,Robert Covington,Eric Gordon,Jeff Green,Austin Rivers,Ben McLemore,,,,,,,
10335,OKC,2020,Shai Gilgeous-Alexander,Chris Paul,Luguentz Dort,Danilo Gallinari,Steven Adams,Dennis Schröder,Darius Bazley,Nerlens Noel,Terrance Ferguson,,,,,,
10336,MIL,2020,Giannis Antetokounmpo,Khris Middleton,Brook Lopez,Eric Bledsoe,Wesley Matthews,George Hill,Pat Connaughton,Kyle Korver,Marvin Williams,Donte DiVincenzo,Ersan İlyasova,,,,
10337,ORL,2020,Nikola Vučević,Evan Fournier,Markelle Fultz,Gary Clark,James Ennis III,Terrence Ross,D.J. Augustin,Khem Birch,Wes Iwundu,,,,,,
10338,LAL,2020,LeBron James,Danny Green,Kentavious Caldwell-Pope,Anthony Davis,JaVale McGee,Dwight Howard,Kyle Kuzma,Alex Caruso,Markieff Morris,J.R. Smith,Dion Waiters,Quinn Cook,Jared Dudley,,
10339,POR,2020,CJ McCollum,Carmelo Anthony,Jusuf Nurkić,Damian Lillard,Hassan Whiteside,Gary Trent Jr.,Anfernee Simons,Mario Hezonja,Wenyen Gabriel,Jaylen Hoard,Jaylen Adams,,,,
10340,UTA,2020,Rudy Gobert,Donovan Mitchell,Royce O'Neale,Mike Conley,Joe Ingles,Jordan Clarkson,Georges Niang,Juwan Morgan,Tony Bradley,,,,,,
10341,DEN,2020,Nikola Jokić,Jamal Murray,Jerami Grant,Paul Millsap,Monte Morris,Michael Porter Jr.,PJ Dozier,Torrey Craig,Mason Plumlee,,,,,,
10342,DAL,2020,Luka Dončić,Trey Burke,Maxi Kleber,Dorian Finney-Smith,Tim Hardaway Jr.,Seth Curry,Delon Wright,Boban Marjanović,Michael Kidd-Gilchrist,Justin Jackson,Antonius Cleveland,Josh Reaves,,,
10343,LAC,2020,Kawhi Leonard,Marcus Morris,Paul George,Ivica Zubac,Landry Shamet,Montrezl Harrell,Reggie Jackson,Lou Williams,Terance Mann,JaMychal Green,Rodney McGruder,Patrick Patterson,Amir Coffey,,
10344,OKC,2020,Shai Gilgeous-Alexander,Chris Paul,Steven Adams,Luguentz Dort,Danilo Gallinari,Darius Bazley,Dennis Schröder,Terrance Ferguson,Nerlens Noel,Abdel Nader,Hamidou Diallo,Mike Muscala,,,
10345,HOU,2020,Eric Gordon,Robert Covington,James Harden,Russell Westbrook,P.J. Tucker,Jeff Green,Danuel House Jr.,Austin Rivers,Ben McLemore,Michael Frazier,DeMarre Carroll,Chris Clemons,,,
10346,POR,2020,CJ McCollum,Carmelo Anthony,Gary Trent Jr.,Jusuf Nurkić,Hassan Whiteside,Anfernee Simons,Jaylen Hoard,Mario Hezonja,Jaylen Adams,,,,,,
10347,LAL,2020,Anthony Davis,LeBron James,Danny Green,Kentavious Caldwell-Pope,JaVale McGee,Kyle Kuzma,Alex Caruso,Dwight Howard,Markieff Morris,J.R. Smith,Quinn Cook,Jared Dudley,,,
10348,ORL,2020,Nikola Vučević,Evan Fournier,Markelle Fultz,James Ennis III,Gary Clark,D.J. Augustin,Terrence Ross,Khem Birch,Wes Iwundu,,,,,,
10349,MIL,2020,Khris Middleton,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Wesley Matthews,George Hill,Marvin Williams,Pat Connaughton,Ersan İlyasova,Donte DiVincenzo,Kyle Korver,,,,
10350,LAC,2020,Kawhi Leonard,Paul George,Landry Shamet,Ivica Zubac,Marcus Morris,Reggie Jackson,Lou Williams,Montrezl Harrell,JaMychal Green,Terance Mann,Rodney McGruder,Amir Coffey,,,
10351,DAL,2020,Luka Dončić,Dorian Finney-Smith,Maxi Kleber,Trey Burke,Tim Hardaway Jr.,Seth Curry,Boban Marjanović,Michael Kidd-Gilchrist,Justin Jackson,Antonius Cleveland,Josh Reaves,,,,
10352,BOS,2020,Jayson Tatum,Kemba Walker,Jaylen Brown,Marcus Smart,Daniel Theis,Brad Wanamaker,Semi Ojeleye,Robert Williams,Grant Williams,Romeo Langford,Vincent Poirier,,,,
10353,TOR,2020,Fred VanVleet,Kyle Lowry,Pascal Siakam,OG Anunoby,Marc Gasol,Norman Powell,Serge Ibaka,Terence Davis,Chris Boucher,Matt Thomas,Rondae Hollis-Jefferson,,,,
10354,DEN,2020,Jamal Murray,Nikola Jokić,Jerami Grant,Monte Morris,Paul Millsap,Michael Porter Jr.,Torrey Craig,Gary Harris,Mason Plumlee,,,,,,
10355,UTA,2020,Rudy Gobert,Donovan Mitchell,Royce O'Neale,Mike Conley,Joe Ingles,Jordan Clarkson,Georges Niang,Tony Bradley,Juwan Morgan,,,,,,
10356,MIA,2020,Bam Adebayo,Jimmy Butler,Jae Crowder,Goran Dragić,Duncan Robinson,Tyler Herro,Andre Iguodala,Kendrick Nunn,Kelly Olynyk,,,,,,
10357,MIL,2020,Khris Middleton,Giannis Antetokounmpo,George Hill,Brook Lopez,Wesley Matthews,Pat Connaughton,Marvin Williams,Kyle Korver,Donte DiVincenzo,Frank Mason III,,,,,
10358,HOU,2020,James Harden,P.J. Tucker,Robert Covington,Eric Gordon,Russell Westbrook,Danuel House Jr.,Jeff Green,Austin Rivers,Ben McLemore,,,,,,
10359,OKC,2020,Chris Paul,Shai Gilgeous-Alexander,Steven Adams,Danilo Gallinari,Luguentz Dort,Dennis Schröder,Darius Bazley,Nerlens Noel,Terrance Ferguson,,,,,,
10360,UTA,2020,Donovan Mitchell,Royce O'Neale,Mike Conley,Joe Ingles,Rudy Gobert,Jordan Clarkson,Juwan Morgan,Georges Niang,,,,,,,
10361,DEN,2020,Jamal Murray,Nikola Jokić,Jerami Grant,Monte Morris,Paul Millsap,Torrey Craig,Gary Harris,Michael Porter Jr.,Mason Plumlee,,,,,,
10362,BOS,2020,Jayson Tatum,Marcus Smart,Kemba Walker,Jaylen Brown,Daniel Theis,Grant Williams,Robert Williams,Semi Ojeleye,Brad Wanamaker,,,,,,
10363,TOR,2020,Pascal Siakam,Fred VanVleet,Kyle Lowry,OG Anunoby,Marc Gasol,Serge Ibaka,Norman Powell,Chris Boucher,Terence Davis,,,,,,
10364,OKC,2020,Shai Gilgeous-Alexander,Chris Paul,Luguentz Dort,Steven Adams,Danilo Gallinari,Dennis Schröder,Darius Bazley,Nerlens Noel,,,,,,,
10365,HOU,2020,P.J. Tucker,Robert Covington,James Harden,Eric Gordon,Russell Westbrook,Danuel House Jr.,Jeff Green,Austin Rivers,,,,,,,
10366,MIA,2020,Jimmy Butler,Jae Crowder,Goran Dragić,Bam Adebayo,Duncan Robinson,Tyler Herro,Kelly Olynyk,Andre Iguodala,Kendrick Nunn,Derrick Jones Jr.,,,,,
10367,MIL,2020,Giannis Antetokounmpo,Khris Middleton,Brook Lopez,Eric Bledsoe,Wesley Matthews,George Hill,Marvin Williams,Pat Connaughton,Kyle Korver,Donte DiVincenzo,,,,,
10368,TOR,2020,Kyle Lowry,OG Anunoby,Fred VanVleet,Pascal Siakam,Marc Gasol,Serge Ibaka,Norman Powell,Matt Thomas,,,,,,,
10369,BOS,2020,Jaylen Brown,Jayson Tatum,Kemba Walker,Marcus Smart,Daniel Theis,Grant Williams,Robert Williams,Brad Wanamaker,Semi Ojeleye,Enes Freedom,,,,,
10370,DEN,2020,Jamal Murray,Nikola Jokić,Jerami Grant,Gary Harris,Paul Millsap,Michael Porter Jr.,Torrey Craig,Monte Morris,Mason Plumlee,PJ Dozier,Keita Bates-Diop,Troy Daniels,Bol Bol,,
10371,LAC,2020,Paul George,Kawhi Leonard,Marcus Morris,Ivica Zubac,Patrick Beverley,Lou Williams,Landry Shamet,JaMychal Green,Montrezl Harrell,Reggie Jackson,Terance Mann,Rodney McGruder,Patrick Patterson,,
10372,HOU,2020,Robert Covington,P.J. Tucker,Eric Gordon,James Harden,Russell Westbrook,Jeff Green,Danuel House Jr.,Austin Rivers,Ben McLemore,Michael Frazier,,,,,
10373,LAL,2020,Anthony Davis,LeBron James,Danny Green,Kentavious Caldwell-Pope,JaVale McGee,Kyle Kuzma,Rajon Rondo,Alex Caruso,Dwight Howard,Markieff Morris,Dion Waiters,Jared Dudley,,,
10374,MIL,2020,Brook Lopez,Khris Middleton,Giannis Antetokounmpo,Eric Bledsoe,Wesley Matthews,George Hill,Marvin Williams,Donte DiVincenzo,Kyle Korver,,,,,,
10375,MIA,2020,Bam Adebayo,Goran Dragić,Jimmy Butler,Jae Crowder,Duncan Robinson,Tyler Herro,Kendrick Nunn,Andre Iguodala,Meyers Leonard,Derrick Jones Jr.,,,,,
10376,TOR,2020,Pascal Siakam,Fred VanVleet,Kyle Lowry,OG Anunoby,Marc Gasol,Serge Ibaka,Norman Powell,Matt Thomas,,,,,,,
10377,BOS,2020,Jayson Tatum,Marcus Smart,Kemba Walker,Jaylen Brown,Daniel Theis,Robert Williams,Brad Wanamaker,Grant Williams,Semi Ojeleye,,,,,,
10378,DEN,2020,Jerami Grant,Jamal Murray,Nikola Jokić,Paul Millsap,Gary Harris,Monte Morris,Torrey Craig,Michael Porter Jr.,Mason Plumlee,,,,,,
10379,LAC,2020,Paul George,Kawhi Leonard,Marcus Morris,Ivica Zubac,Patrick Beverley,Lou Williams,JaMychal Green,Montrezl Harrell,Landry Shamet,Reggie Jackson,,,,,
10380,HOU,2020,James Harden,Robert Covington,Eric Gordon,P.J. Tucker,Russell Westbrook,Danuel House Jr.,Jeff Green,Austin Rivers,Ben McLemore,,,,,,
10381,LAL,2020,LeBron James,Anthony Davis,Danny Green,Kentavious Caldwell-Pope,JaVale McGee,Rajon Rondo,Alex Caruso,Markieff Morris,Kyle Kuzma,Dion Waiters,,,,,
10382,MIL,2020,Khris Middleton,Brook Lopez,Eric Bledsoe,Wesley Matthews,Giannis Antetokounmpo,George Hill,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Kyle Korver,,,,,
10383,MIA,2020,Bam Adebayo,Goran Dragić,Duncan Robinson,Jimmy Butler,Jae Crowder,Tyler Herro,Andre Iguodala,Kelly Olynyk,Kendrick Nunn,,,,,,
10384,LAC,2020,Kawhi Leonard,Paul George,Marcus Morris,Ivica Zubac,Patrick Beverley,Lou Williams,Montrezl Harrell,JaMychal Green,Landry Shamet,Reggie Jackson,,,,,
10385,DEN,2020,Jerami Grant,Nikola Jokić,Jamal Murray,Gary Harris,Paul Millsap,Michael Porter Jr.,Monte Morris,Mason Plumlee,Torrey Craig,,,,,,
10386,BOS,2020,Jaylen Brown,Jayson Tatum,Kemba Walker,Marcus Smart,Daniel Theis,Brad Wanamaker,Robert Williams,Grant Williams,Semi Ojeleye,Carsen Edwards,Enes Freedom,Romeo Langford,Tremont Waters,,
10387,TOR,2020,Fred VanVleet,Kyle Lowry,Pascal Siakam,OG Anunoby,Marc Gasol,Norman Powell,Serge Ibaka,Matt Thomas,Terence Davis,Chris Boucher,Rondae Hollis-Jefferson,Stanley Johnson,,,
10388,LAL,2020,Anthony Davis,LeBron James,Kentavious Caldwell-Pope,Danny Green,JaVale McGee,Rajon Rondo,Alex Caruso,Kyle Kuzma,Markieff Morris,J.R. Smith,,,,,
10389,HOU,2020,James Harden,P.J. Tucker,Robert Covington,Eric Gordon,Russell Westbrook,Jeff Green,Austin Rivers,Ben McLemore,,,,,,,
10390,MIA,2020,Jimmy Butler,Goran Dragić,Jae Crowder,Bam Adebayo,Duncan Robinson,Tyler Herro,Kendrick Nunn,Andre Iguodala,Kelly Olynyk,,,,,,
10391,MIL,2020,Khris Middleton,Brook Lopez,Eric Bledsoe,Wesley Matthews,Donte DiVincenzo,George Hill,Marvin Williams,Pat Connaughton,Kyle Korver,,,,,,
10392,TOR,2020,Pascal Siakam,Kyle Lowry,Fred VanVleet,OG Anunoby,Marc Gasol,Norman Powell,Serge Ibaka,Matt Thomas,,,,,,,
10393,BOS,2020,Kemba Walker,Jayson Tatum,Jaylen Brown,Marcus Smart,Daniel Theis,Brad Wanamaker,Robert Williams,Grant Williams,Semi Ojeleye,,,,,,
10394,LAC,2020,Kawhi Leonard,Ivica Zubac,Marcus Morris,Paul George,Patrick Beverley,Lou Williams,Landry Shamet,JaMychal Green,Montrezl Harrell,,,,,,
10395,DEN,2020,Jamal Murray,Nikola Jokić,Jerami Grant,Gary Harris,Paul Millsap,Michael Porter Jr.,Torrey Craig,Monte Morris,Mason Plumlee,,,,,,
10396,LAL,2020,Anthony Davis,LeBron James,Kentavious Caldwell-Pope,Danny Green,Markieff Morris,Alex Caruso,Rajon Rondo,Kyle Kuzma,Talen Horton-Tucker,,,,,,
10397,HOU,2020,Russell Westbrook,James Harden,Eric Gordon,P.J. Tucker,Robert Covington,Austin Rivers,Jeff Green,Ben McLemore,,,,,,,
10398,DEN,2020,Nikola Jokić,Jamal Murray,Jerami Grant,Paul Millsap,Gary Harris,Michael Porter Jr.,Torrey Craig,Monte Morris,Mason Plumlee,,,,,,
10399,LAC,2020,Paul George,Kawhi Leonard,Marcus Morris,Ivica Zubac,Patrick Beverley,Lou Williams,Montrezl Harrell,Landry Shamet,JaMychal Green,,,,,,
10400,BOS,2020,Jayson Tatum,Kemba Walker,Marcus Smart,Jaylen Brown,Daniel Theis,Robert Williams,Brad Wanamaker,Semi Ojeleye,Grant Williams,,,,,,
10401,TOR,2020,Fred VanVleet,Pascal Siakam,Kyle Lowry,OG Anunoby,Marc Gasol,Norman Powell,Serge Ibaka,Matt Thomas,,,,,,,
10402,HOU,2020,James Harden,Russell Westbrook,Eric Gordon,P.J. Tucker,Robert Covington,Jeff Green,Austin Rivers,Ben McLemore,Chris Clemons,Bruno Caboclo,Michael Frazier,,,,
10403,LAL,2020,Anthony Davis,LeBron James,Kentavious Caldwell-Pope,Danny Green,Markieff Morris,Kyle Kuzma,Alex Caruso,Rajon Rondo,Talen Horton-Tucker,Jared Dudley,Dwight Howard,J.R. Smith,JaVale McGee,,
10404,LAC,2020,Kawhi Leonard,Paul George,Ivica Zubac,Marcus Morris,Patrick Beverley,Lou Williams,JaMychal Green,Landry Shamet,Montrezl Harrell,,,,,,
10405,DEN,2020,Gary Harris,Jamal Murray,Nikola Jokić,Paul Millsap,Jerami Grant,Michael Porter Jr.,Torrey Craig,Monte Morris,Mason Plumlee,,,,,,
10406,MIA,2020,Jimmy Butler,Bam Adebayo,Jae Crowder,Goran Dragić,Duncan Robinson,Tyler Herro,Andre Iguodala,Kendrick Nunn,Kelly Olynyk,Derrick Jones Jr.,,,,,
10407,BOS,2020,Jaylen Brown,Marcus Smart,Jayson Tatum,Kemba Walker,Daniel Theis,Brad Wanamaker,Robert Williams,Grant Williams,Semi Ojeleye,,,,,,
